computer_name,event_id,Image,OriginalFileName,CommandLine,CurrentDirectory,User,ParentImage,ParentCommandLine
MY-CAL-WIN10.my-caldera.local,1,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,PowerShell.EXE,"""powershell.exe"" & {gem install evil-winrm}",C:\Users\JOHNNY~1.DOU\AppData\Local\Temp\,MY-CALDERA\johnny.douche,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,"""C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe"" -executionpolicy bypass"
MY-CAL-WIN10.my-caldera.local,1,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,PowerShell.EXE,"""C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe"" & {if (Test-Path \""""C:\AtomicRedTeam\atomics\..\ExternalPayloads\temp_T1027.zip\T1027.exe\"""") {exit 0} else {exit 1}} ",C:\Users\JOHNNY~1.DOU\AppData\Local\Temp\,MY-CALDERA\johnny.douche,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,"""C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe"" -executionpolicy bypass"
MY-CAL-WIN10.my-caldera.local,1,C:\Windows\System32\svchost.exe,svchost.exe,C:\Windows\system32\svchost.exe -k LocalSystemNetworkRestricted -p -s PcaSvc,C:\Windows\system32\,NT AUTHORITY\SYSTEM,C:\Windows\System32\services.exe,C:\Windows\system32\services.exe
MY-CAL-WIN10.my-caldera.local,1,C:\Windows\System32\drvinst.exe,DrvInst.EXE,"DrvInst.exe ""4"" ""0"" ""C:\Users\JOHNNY~1.DOU\AppData\Local\Temp\{513fd637-aaf6-7545-88db-887c7fb6c87c}\NPCAP.inf"" ""9"" ""405306be3"" ""00000000000001F4"" ""WinSta0\Default"" ""00000000000001C8"" ""208"" ""C:\Program Files\Npcap""",C:\Windows\system32\,NT AUTHORITY\SYSTEM,C:\Windows\System32\svchost.exe,C:\Windows\system32\svchost.exe -k DcomLaunch -p -s DeviceInstall
MY-CAL-WIN10.my-caldera.local,1,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,PowerShell.EXE,"""powershell.exe"" & {New-Item -Type Directory (split-path \""""C:\AtomicRedTeam\atomics\..\ExternalPayloads\SharpView.exe\"""") -ErrorAction ignore | Out-Null",C:\Users\JOHNNY~1.DOU\AppData\Local\Temp\,MY-CALDERA\johnny.douche,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,"""C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe"" -executionpolicy bypass"
MY-CAL-WIN10.my-caldera.local,1,C:\Program Files (x86)\Microsoft Office\root\vfs\ProgramFilesCommonX64\Microsoft Shared\Office16\ai.exe,ai,"""C:\Program Files (x86)\Microsoft Office\root\vfs\ProgramFilesCommonX64\Microsoft Shared\Office16\ai.exe"" ""9F8484DC-A549-47A8-996A-D0921629E5B8"" ""9ABE2828-EF01-412A-BD29-4AA384E7E9CB"" ""11020"" ""C:\Program Files (x86)\Microsoft Office\Root\Office16\WINWORD.EXE"" ""WordCombinedFloatieLreOnline.onnx""",C:\Windows\system32\,MY-CALDERA\johnny.douche,C:\Program Files (x86)\Microsoft Office\root\Office16\WINWORD.EXE,"""C:\Program Files (x86)\Microsoft Office\Root\Office16\WINWORD.EXE"" /Automation -Embedding"
MY-CAL-WIN10.my-caldera.local,1,C:\Windows\Microsoft.NET\Framework64\v4.0.30319\csc.exe,csc.exe,"""C:\Windows\Microsoft.NET\Framework64\v4.0.30319\csc.exe"" /noconfig /fullpaths @""C:\Users\johnny.douche\AppData\Local\Temp\2fk3xvjn\2fk3xvjn.cmdline""",C:\Windows\system32\,MY-CALDERA\johnny.douche,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,"""C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe"" -executionpolicy bypass"
MY-CAL-WIN10.my-caldera.local,1,C:\Windows\Microsoft.NET\Framework64\v4.0.30319\cvtres.exe,CVTRES.EXE,"C:\Windows\Microsoft.NET\Framework64\v4.0.30319\cvtres.exe /NOLOGO /READONLY /MACHINE:IX86 ""/OUT:C:\Users\JOHNNY~1.DOU\AppData\Local\Temp\RESFF23.tmp"" ""c:\Users\johnny.douche\AppData\Local\Temp\2fk3xvjn\CSC8C96A42CD382455E81D360C619B6DF2A.TMP""",C:\Windows\system32\,MY-CALDERA\johnny.douche,C:\Windows\Microsoft.NET\Framework64\v4.0.30319\csc.exe,"""C:\Windows\Microsoft.NET\Framework64\v4.0.30319\csc.exe"" /noconfig /fullpaths @""C:\Users\johnny.douche\AppData\Local\Temp\2fk3xvjn\2fk3xvjn.cmdline"""
MY-CAL-WIN10.my-caldera.local,1,C:\Windows\System32\HOSTNAME.EXE,hostname.exe,"""C:\Windows\system32\HOSTNAME.EXE""",C:\Windows\system32\,MY-CALDERA\johnny.douche,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,"""C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe"" -executionpolicy bypass"
MY-CAL-WIN10.my-caldera.local,1,C:\Program Files\Microsoft OneDrive\24.151.0728.0003\FileCoAuth.exe,FileCoAuth.exe,"""C:\Program Files\Microsoft OneDrive\24.151.0728.0003\FileCoAuth.exe"" -Embedding",C:\Windows\system32\,MY-CALDERA\johnny.douche,C:\Windows\System32\svchost.exe,C:\Windows\system32\svchost.exe -k DcomLaunch -p
MY-CAL-WIN10.my-caldera.local,1,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,PowerShell.EXE,"""C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe"" & {if (Test-Path \""""C:\AtomicRedTeam\atomics\..\ExternalPayloads\x64\mimikatz.exe\"""") {exit 0} else {exit 1}} ",C:\Users\JOHNNY~1.DOU\AppData\Local\Temp\,MY-CALDERA\johnny.douche,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,"""C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe"" -executionpolicy bypass"
MY-CAL-WIN10.my-caldera.local,1,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,PowerShell.EXE,"""C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe"" & {cmd /c \""""if not exist %%tmp%%\lsass.DMP (exit /b 1)\""""} ",C:\Users\JOHNNY~1.DOU\AppData\Local\Temp\,MY-CALDERA\johnny.douche,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,"""C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe"" -executionpolicy bypass"
MY-CAL-WIN10.my-caldera.local,1,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,PowerShell.EXE,"""C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe"" & {if (Test-Path \""""C:\AtomicRedTeam\atomics\T1027.006\bin\T1027_006_Remote.html\"""") { exit 0} else { exit 1}} ",C:\Users\JOHNNY~1.DOU\AppData\Local\Temp\,MY-CALDERA\johnny.douche,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,"""C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe"" -executionpolicy bypass"
MY-CAL-WIN10.my-caldera.local,1,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,PowerShell.EXE,"""C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe"" & {if (Test-Path \""""C:\AtomicRedTeam\atomics\T1027.007\bin\ninja_syscall1.exe\"""") {exit 0} else {exit 1}} ",C:\Users\JOHNNY~1.DOU\AppData\Local\Temp\,MY-CALDERA\johnny.douche,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,"""C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe"" -executionpolicy bypass"
MY-CAL-WIN10.my-caldera.local,1,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,PowerShell.EXE,"""C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe"" & {if (Test-Path \""""\\127.0.0.1\C$\"""") {exit 0} else {exit 1}} ",C:\Users\JOHNNY~1.DOU\AppData\Local\Temp\,MY-CALDERA\johnny.douche,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,"""C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe"" -executionpolicy bypass"
MY-CAL-WIN10.my-caldera.local,1,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,PowerShell.EXE,"""C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe"" & {if (Test-Path \""""\\127.0.0.1\C$\Windows\temp\Easter_Bunny.password\"""") {exit 0} else {exit 1}} ",C:\Users\JOHNNY~1.DOU\AppData\Local\Temp\,MY-CALDERA\johnny.douche,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,"""C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe"" -executionpolicy bypass"
MY-CAL-WIN10.my-caldera.local,1,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,PowerShell.EXE,"""C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe"" & {if (Test-Path \""""\\127.0.0.1\C$\Windows\temp\Easter_Bunny.password\"""") {exit 0} else {exit 1}} ",C:\Users\JOHNNY~1.DOU\AppData\Local\Temp\,MY-CALDERA\johnny.douche,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,"""C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe"" -executionpolicy bypass"
MY-CAL-WIN10.my-caldera.local,1,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,PowerShell.EXE,"""powershell.exe"" & {Out-File -FilePath \""""\\127.0.0.1\C$\Windows\temp\Easter_Bunny.password\""""}",C:\Users\JOHNNY~1.DOU\AppData\Local\Temp\,MY-CALDERA\johnny.douche,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,"""C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe"" -executionpolicy bypass"
MY-CAL-WIN10.my-caldera.local,1,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,PowerShell.EXE,"""C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe"" & {if (Test-Path \""""\\127.0.0.1\C$\"""") {exit 0} else {exit 1}} ",C:\Users\JOHNNY~1.DOU\AppData\Local\Temp\,MY-CALDERA\johnny.douche,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,"""C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe"" -executionpolicy bypass"
MY-CAL-WIN10.my-caldera.local,1,C:\Program Files\Npcap\NPFInstall.exe,NPFInstall.exe,"""C:\Program Files\Npcap\NPFInstall.exe"" -n -iw",C:\Windows\system32\Npcap\,MY-CALDERA\johnny.douche,C:\AtomicRedTeam\ExternalPayloads\npcap_installer.exe,"""C:\AtomicRedTeam\ExternalPayloads\npcap_installer.exe"" "
MY-CAL-WIN10.my-caldera.local,1,C:\Program Files\Npcap\NPFInstall.exe,NPFInstall.exe,"""C:\Program Files\Npcap\NPFInstall.exe"" -n -i",C:\Windows\system32\Npcap\,MY-CALDERA\johnny.douche,C:\AtomicRedTeam\ExternalPayloads\npcap_installer.exe,"""C:\AtomicRedTeam\ExternalPayloads\npcap_installer.exe"" "
MY-CAL-WIN10.my-caldera.local,1,C:\Windows\System32\svchost.exe,svchost.exe,C:\Windows\system32\svchost.exe -k DcomLaunch -p -s DeviceInstall,C:\Windows\system32\,NT AUTHORITY\SYSTEM,C:\Windows\System32\services.exe,C:\Windows\system32\services.exe
MY-CAL-WIN10.my-caldera.local,1,C:\Windows\System32\drvinst.exe,DrvInst.EXE,"DrvInst.exe ""4"" ""0"" ""C:\Users\JOHNNY~1.DOU\AppData\Local\Temp\{3a5f70ca-657e-6a45-b70a-7a09eaabb977}\NPCAP.inf"" ""9"" ""405306be3"" ""00000000000001E4"" ""WinSta0\Default"" ""00000000000001F0"" ""208"" ""C:\Program Files\Npcap""",C:\Windows\system32\,NT AUTHORITY\SYSTEM,C:\Windows\System32\svchost.exe,C:\Windows\system32\svchost.exe -k DcomLaunch -p -s DeviceInstall
MY-CAL-WIN10.my-caldera.local,1,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,PowerShell.EXE,"""C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe"" & {if (Test-Path \""""C:\AtomicRedTeam\atomics\..\ExternalPayloads\calc.dll\"""") {exit 0} else {exit 1}} ",C:\Users\JOHNNY~1.DOU\AppData\Local\Temp\,MY-CALDERA\johnny.douche,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,"""C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe"" -executionpolicy bypass"
MY-CAL-WIN10.my-caldera.local,1,C:\Users\JOHNNY~1.DOU\AppData\Local\Temp\nskF158.tmp\npcap-0.9982-oem.exe,-,"""C:\Users\JOHNNY~1.DOU\AppData\Local\Temp\nskF158.tmp\npcap-0.9982-oem.exe"" /S /winpcap_mode=no",C:\Users\JOHNNY~1.DOU\AppData\Local\Temp\nskF158.tmp\,MY-CALDERA\johnny.douche,C:\AtomicRedTeam\ExternalPayloads\nmap-7.80-setup.exe,"""C:\AtomicRedTeam\ExternalPayloads\nmap-7.80-setup.exe"" /S "
MY-CAL-WIN10.my-caldera.local,1,C:\Program Files\Npcap\NPFInstall.exe,NPFInstall.exe,"""C:\Program Files\Npcap\NPFInstall.exe"" -n -check_dll",C:\Program Files\Npcap\,MY-CALDERA\johnny.douche,C:\Program Files\Npcap\Uninstall.exe,"""C:\Program Files\Npcap\uninstall.exe"" /S /no_kill=no _?=C:\Program Files\Npcap"
MY-CAL-WIN10.my-caldera.local,1,C:\Program Files\Npcap\Uninstall.exe,-,"""C:\Program Files\Npcap\uninstall.exe"" /S /no_kill=no _?=C:\Program Files\Npcap",C:\Users\JOHNNY~1.DOU\AppData\Local\Temp\nskF158.tmp\,MY-CALDERA\johnny.douche,C:\Users\JOHNNY~1.DOU\AppData\Local\Temp\nskF158.tmp\npcap-0.9982-oem.exe,"""C:\Users\JOHNNY~1.DOU\AppData\Local\Temp\nskF158.tmp\npcap-0.9982-oem.exe"" /S /winpcap_mode=no"
MY-CAL-WIN10.my-caldera.local,1,C:\Windows\SysWOW64\certutil.exe,CertUtil.exe,"certutil -addstore -f ""TrustedPublisher"" ""C:\Users\JOHNNY~1.DOU\AppData\Local\Temp\nsf4B9D.tmp\Insecure-SHA1.cer""",C:\Users\JOHNNY~1.DOU\AppData\Local\Temp\nsf4B9D.tmp\,MY-CALDERA\johnny.douche,C:\Users\JOHNNY~1.DOU\AppData\Local\Temp\nskF158.tmp\npcap-0.9982-oem.exe,"""C:\Users\JOHNNY~1.DOU\AppData\Local\Temp\nskF158.tmp\npcap-0.9982-oem.exe"" /S /winpcap_mode=no"
MY-CAL-WIN10.my-caldera.local,1,C:\Program Files\Npcap\NPFInstall.exe,NPFInstall.exe,"""C:\Program Files\Npcap\NPFInstall.exe"" -n -c",C:\Users\JOHNNY~1.DOU\AppData\Local\Temp\nsf4B9D.tmp\,MY-CALDERA\johnny.douche,C:\Users\JOHNNY~1.DOU\AppData\Local\Temp\nskF158.tmp\npcap-0.9982-oem.exe,"""C:\Users\JOHNNY~1.DOU\AppData\Local\Temp\nskF158.tmp\npcap-0.9982-oem.exe"" /S /winpcap_mode=no"
MY-CAL-WIN10.my-caldera.local,1,C:\Windows\SysWOW64\certutil.exe,CertUtil.exe,"certutil -addstore -f ""TrustedPublisher"" ""C:\Users\JOHNNY~1.DOU\AppData\Local\Temp\nsf4B9D.tmp\Insecure-EV.cer""",C:\Users\JOHNNY~1.DOU\AppData\Local\Temp\nsf4B9D.tmp\,MY-CALDERA\johnny.douche,C:\Users\JOHNNY~1.DOU\AppData\Local\Temp\nskF158.tmp\npcap-0.9982-oem.exe,"""C:\Users\JOHNNY~1.DOU\AppData\Local\Temp\nskF158.tmp\npcap-0.9982-oem.exe"" /S /winpcap_mode=no"
MY-CAL-WIN10.my-caldera.local,1,C:\Windows\System32\drvinst.exe,DrvInst.EXE,"DrvInst.exe ""2"" ""211"" ""ROOT\NET\0000"" ""C:\Windows\INF\netloop.inf"" ""netloop.inf:db04a16c8f2dc9fb:kmloop.ndi:10.0.19041.1:*msloop,"" ""4632877cf"" ""00000000000001F4""",C:\Windows\system32\,NT AUTHORITY\SYSTEM,C:\Windows\System32\svchost.exe,C:\Windows\system32\svchost.exe -k DcomLaunch -p -s DeviceInstall
MY-CAL-WIN10.my-caldera.local,1,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,PowerShell.EXE,"""C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe"" & {if (Test-Path \""""C:\AtomicRedTeam\atomics/T1048.002/src/artifact\"""") {exit 0} else {exit 1}} ",C:\Users\JOHNNY~1.DOU\AppData\Local\Temp\,MY-CALDERA\johnny.douche,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,"""C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe"" -executionpolicy bypass"
MY-CAL-WIN10.my-caldera.local,1,C:\Windows\System32\svchost.exe,svchost.exe,C:\Windows\System32\svchost.exe -k LocalSystemNetworkRestricted -p -s Netman,C:\Windows\system32\,NT AUTHORITY\SYSTEM,C:\Windows\System32\services.exe,C:\Windows\system32\services.exe
MY-CAL-WIN10.my-caldera.local,1,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,PowerShell.EXE,"""C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe"" & {if (Test-Path C:\Windows\System32\Curl.exe) {exit 0} else {exit 1}} ",C:\Users\JOHNNY~1.DOU\AppData\Local\Temp\,MY-CALDERA\johnny.douche,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,"""C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe"" -executionpolicy bypass"
MY-CAL-WIN10.my-caldera.local,1,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,PowerShell.EXE,"""C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe"" & {if (Test-Path \""""C:\AtomicRedTeam\atomics\..\ExternalPayloads\dnsexfil.ps1\"""") {exit 0} else {exit 1}} ",C:\Users\JOHNNY~1.DOU\AppData\Local\Temp\,MY-CALDERA\johnny.douche,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,"""C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe"" -executionpolicy bypass"
MY-CAL-WIN10.my-caldera.local,1,C:\Windows\SysWOW64\regedit.exe,REGEDIT.EXE,"""C:\Windows\regedit.exe"" /S ""C:\Users\JOHNNY~1.DOU\AppData\Local\Temp\nskF158.tmp\nmap_performance.reg""",C:\Users\JOHNNY~1.DOU\AppData\Local\Temp\nskF158.tmp\,MY-CALDERA\johnny.douche,C:\Windows\SysWOW64\regedt32.exe,"regedt32 /S ""C:\Users\JOHNNY~1.DOU\AppData\Local\Temp\nskF158.tmp\nmap_performance.reg"""
MY-CAL-WIN10.my-caldera.local,1,C:\Windows\System32\fsutil.exe,fsutil.exe,"""C:\Windows\system32\fsutil.exe"" file createnew C:\Users\Public\Downloads\exfil.zip 20485760",C:\Users\johnny.douche\AppData\Local\Temp\,MY-CALDERA\johnny.douche,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,"""powershell.exe"" & {fsutil file createnew C:\Users\Public\Downloads\exfil.zip 20485760}"
MY-CAL-WIN10.my-caldera.local,1,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,PowerShell.EXE,"""C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe"" & {if (Test-Path C:\Users\Public\Downloads\exfil.zip) {exit 0} else {exit 1}} ",C:\Users\JOHNNY~1.DOU\AppData\Local\Temp\,MY-CALDERA\johnny.douche,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,"""C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe"" -executionpolicy bypass"
MY-CAL-WIN10.my-caldera.local,1,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,PowerShell.EXE,"""C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe"" & {if (Test-Path C:\Users\Public\Downloads\rclone-current-windows-amd64.zip) {exit 0} else {exit 1}} ",C:\Users\JOHNNY~1.DOU\AppData\Local\Temp\,MY-CALDERA\johnny.douche,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,"""C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe"" -executionpolicy bypass"
MY-CAL-WIN10.my-caldera.local,1,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,PowerShell.EXE,"""C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe"" & {if (Test-Path \""""C:\AtomicRedTeam\atomics\T1053.005\src\T1053_05_SCTASK_HIDDEN_ATTRIB.xml\"""") {exit 0} else {exit 1}} ",C:\Users\JOHNNY~1.DOU\AppData\Local\Temp\,MY-CALDERA\johnny.douche,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,"""C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe"" -executionpolicy bypass"
MY-CAL-WIN10.my-caldera.local,1,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,PowerShell.EXE,"""C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe"" & {if (Test-Path \""""C:\AtomicRedTeam\atomics\..\ExternalPayloads\PsExec.exe\"""") { exit 0} else { exit 1}} ",C:\Users\JOHNNY~1.DOU\AppData\Local\Temp\,MY-CALDERA\johnny.douche,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,"""C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe"" -executionpolicy bypass"
MY-CAL-WIN10.my-caldera.local,1,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,PowerShell.EXE,"""C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe"" & {if (Test-Path \""""C:\AtomicRedTeam\atomics\..\ExternalPayloads\GhostTask.exe\"""") { exit 0} else { exit 1}} ",C:\Users\JOHNNY~1.DOU\AppData\Local\Temp\,MY-CALDERA\johnny.douche,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,"""C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe"" -executionpolicy bypass"
MY-CAL-WIN10.my-caldera.local,1,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,PowerShell.EXE,"""C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe"" & {if (Test-Path \""""C:\AtomicRedTeam\atomics\T1055\bin\x64\uuid_injection.exe\"""") {exit 0} else {exit 1}} ",C:\Users\JOHNNY~1.DOU\AppData\Local\Temp\,MY-CALDERA\johnny.douche,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,"""C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe"" -executionpolicy bypass"
MY-CAL-WIN10.my-caldera.local,1,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,PowerShell.EXE,"""C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe"" & {if (Test-Path \""""C:\AtomicRedTeam\atomics\T1055.001\src\x64\T1055.001.dll\"""") {exit 0} else {exit 1}} ",C:\Users\JOHNNY~1.DOU\AppData\Local\Temp\,MY-CALDERA\johnny.douche,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,"""C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe"" -executionpolicy bypass"
MY-CAL-WIN10.my-caldera.local,1,C:\Windows\System32\cmd.exe,Cmd.Exe,"""C:\Windows\system32\cmd.exe"" /c echo %%tmp%%\mimikatz\x64\mimikatz.exe",C:\Users\johnny.douche\AppData\Local\Temp\,MY-CALDERA\johnny.douche,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,"""C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe"" & {$mimikatz_path = cmd /c echo %tmp%\mimikatz\x64\mimikatz.exe"
MY-CAL-WIN10.my-caldera.local,1,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,PowerShell.EXE,"""C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe"" & {if (Test-Path \""""C:\AtomicRedTeam\atomics\..\ExternalPayloads\PsExec.exe\"""") { exit 0} else { exit 1}} ",C:\Users\JOHNNY~1.DOU\AppData\Local\Temp\,MY-CALDERA\johnny.douche,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,"""C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe"" -executionpolicy bypass"
MY-CAL-WIN10.my-caldera.local,1,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,PowerShell.EXE,"""C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe"" & {if (Test-Path \""""C:\AtomicRedTeam\atomics\T1055\bin\x64\vuln_dll\msys-2.0.dll\"""") {exit 0} else {exit 1}} ",C:\Users\JOHNNY~1.DOU\AppData\Local\Temp\,MY-CALDERA\johnny.douche,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,"""C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe"" -executionpolicy bypass"
MY-CAL-WIN10.my-caldera.local,1,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,PowerShell.EXE,"""C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe"" & {if (Test-Path \""""C:\AtomicRedTeam\atomics\T1055.002\bin\RedInjection.exe\"""") {exit 0} else {exit 1}} ",C:\Users\JOHNNY~1.DOU\AppData\Local\Temp\,MY-CALDERA\johnny.douche,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,"""C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe"" -executionpolicy bypass"
MY-CAL-WIN10.my-caldera.local,1,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,PowerShell.EXE,"""C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe"" & {if (Test-Path \""""C:\AtomicRedTeam\atomics\T1055.004\bin\T1055.exe\"""") {exit 0} else {exit 1}} ",C:\Users\JOHNNY~1.DOU\AppData\Local\Temp\,MY-CALDERA\johnny.douche,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,"""C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe"" -executionpolicy bypass"
MY-CAL-WIN10.my-caldera.local,1,C:\Windows\System32\cmd.exe,Cmd.Exe,"""C:\Windows\system32\cmd.exe"" /c ""where.exe Sysmon.exe 2> nul | findstr Sysmon 2> nul""",C:\Users\johnny.douche\AppData\Local\Temp\,MY-CALDERA\johnny.douche,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,"""C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe"" & {if (-not (cmd.exe /c \""""where.exe Sysmon.exe 2> nul | findstr Sysmon 2> nul\"""") -or (Test-Path \""""C:\AtomicRedTeam\atomics\..\ExternalPayloads\Sysmon\Sysmon.exe\"""")) { exit 0 } else { exit 1 }} "
MY-CAL-WIN10.my-caldera.local,1,C:\Windows\System32\findstr.exe,FINDSTR.EXE,findstr  Sysmon ,C:\Users\johnny.douche\AppData\Local\Temp\,MY-CALDERA\johnny.douche,C:\Windows\System32\cmd.exe,"""C:\Windows\system32\cmd.exe"" /c ""where.exe Sysmon.exe 2> nul | findstr Sysmon 2> nul"""
MY-CAL-WIN10.my-caldera.local,1,C:\Windows\System32\findstr.exe,FINDSTR.EXE,"""C:\Windows\system32\findstr.exe"" sysmon",C:\Users\johnny.douche\AppData\Local\Temp\,MY-CALDERA\johnny.douche,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,"""C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe"" & {if(sc.exe query sysmon | findstr sysmon) { exit 0 } else { exit 1 }} "
